1443677401,227592820,-4.489492,48.357178,16.791537956792514,176.98862929133006,178.6,00100000
1443677461,227592820,-4.4891,48.351073,15.704852370149203,174.30471322253993,174.3,00100000
1443677521,227592820,-4.487051,48.346705,17.8545326872014,158.77330522865873,159.7,00100000
1443677581,227592820,-4.486193,48.341785,18.111066912602315,175.70346467196194,175.3,00100000
1443677641,227592820,-4.486225,48.338004,19.993707422704087,179.72208939516463,179.8,00100000
1443677701,227592820,-4.486473,48.333299,18.188947911185558,183.43689925364703,183.1,00100000
1443677761,227592820,-4.48734,48.327814,16.34692791707816,184.46208485653978,184.6,00100000
1443677821,227592820,-4.487231,48.322168,19.47443617275531,177.3182129069169,177.2,00100000
1443677881,227592820,-4.487323,48.318332,18.5166227036034,180.22730920542742,180.8,00100000
1443677941,227592820,-4.488814,48.312027,20.072707950498778,191.1582248323965,190.4,00100000
1443678001,227592820,-4.489689,48.309076,20.072707950498778,191.1582248323965,190.4,00100000
1443678061,227592820,-4.491192,48.304118,17.259407766470627,191.44823681648904,191.7,00100000
1443678121,227592820,-4.491964,48.301583,17.259407766470627,191.44823681648904,191.7,00100000
1443678181,227592820,-4.492736,48.299048,17.259407766470627,191.44823681648904,191.7,00100000
1443678241,227592820,-4.503513,48.296285,10.84508174710704,253.996936556562,258.2,00100000
1443678301,227592820,-4.505861,48.295837,10.84508174710704,253.996936556562,258.2,00100000
1443678361,227592820,-4.509447,48.296122,8.15067848913198,267.09839185012373,266.9,00100000
1443678421,227592820,-4.51128,48.29606,8.15067848913198,267.09839185012373,266.9,00100000
1443678481,227592820,-4.513113,48.295998,8.15067848913198,267.09839185012373,266.9,00100000
1443678541,227592820,-4.514946,48.295936,8.15067848913198,267.09839185012373,266.9,00100000
1443678601,227592820,-4.516779,48.295874,8.15067848913198,267.09839185012373,266.9,00100000
1443678661,227592820,-4.518612,48.295812,8.15067848913198,267.09839185012373,266.9,00100000
1443678721,227592820,-4.520445,48.29575,8.15067848913198,267.09839185012373,266.9,00100000
1443678781,227592820,-4.522278,48.295688,8.15067848913198,267.09839185012373,266.9,00100000
1443678841,227592820,-4.524111,48.295626,8.15067848913198,267.09839185012373,266.9,00100000
1443678901,227592820,-4.525944,48.295564,8.15067848913198,267.09839185012373,266.9,00100000
1443678961,227592820,-4.527777,48.295502,8.15067848913198,267.09839185012373,266.9,00100000
1443679021,227592820,-4.52961,48.29544,8.15067848913198,267.09839185012373,266.9,00100000
1443679081,227592820,-4.531443,48.295378,8.15067848913198,267.09839185012373,266.9,00100000
1443679621,227592820,-4.506965,48.296235,1.65182612962418,93.14808088751168,83.6,01100010
1443679681,227592820,-4.49926,48.297295,17.527731896228033,77.47371969701076,76.1,10100000
1443679741,227592820,-4.495406,48.297865,17.527731896228033,77.47371969701076,76.1,10100000
1443679801,227592820,-4.491552,48.298435,17.527731896228033,77.47371969701076,76.1,10100000
